#t[s:double],q.x[double],q.y[double],q.z[double],q.w[double],p.x[m:double],p.y[m:double],p.z[m:double]
131882.352818667,-0.305455476,0.205409894,0.448024764,-0.814725477,-0.351796,0.362123,1.445070
131882.355318667,-0.305365426,0.205478664,0.448811106,-0.814309125,-0.351233,0.362973,1.444811
131882.357818667,-0.306189818,0.206772818,0.448830162,-0.813661129,-0.350778,0.363934,1.444682
131882.360318667,-0.307345881,0.206656785,0.449024499,-0.813147265,-0.350399,0.364764,1.444648
131882.362818667,-0.306207767,0.205749057,0.449889624,-0.813329123,-0.349668,0.365738,1.444203
131882.365318667,-0.305615925,0.205091359,0.450460037,-0.813401659,-0.349025,0.366667,1.443909
131882.367818667,-0.305529700,0.204738721,0.450896124,-0.813281390,-0.348445,0.367602,1.443677
131882.370318667,-0.307684505,0.206715035,0.450741316,-0.812054051,-0.348263,0.368447,1.443864
131882.372818667,-0.307501179,0.206644936,0.451246690,-0.811860476,-0.347597,0.369350,1.443574
131882.375318667,-0.307540382,0.207027224,0.451663072,-0.811516171,-0.347117,0.370265,1.443450
131882.377818667,-0.305674055,0.204498066,0.452683869,-0.812293886,-0.346158,0.371251,1.442842
131882.380318667,-0.308775731,0.206714730,0.451920988,-0.810983139,-0.346069,0.372087,1.443176
131882.382818667,-0.307343889,0.205427721,0.452945961,-0.811282713,-0.345225,0.373029,1.442722
131882.385318667,-0.308069120,0.205298181,0.453007745,-0.811006229,-0.344681,0.373934,1.442588
131882.387818667,-0.306438561,0.204576722,0.453956085,-0.811275291,-0.343855,0.374897,1.442134
131882.390318667,-0.305217313,0.203286707,0.454711788,-0.811636743,-0.343131,0.375852,1.441802
131882.392818667,-0.307050914,0.204330251,0.454556145,-0.810769253,-0.342761,0.376714,1.441903
131882.395318667,-0.306125929,0.203472326,0.455223388,-0.810961117,-0.342043,0.377633,1.441612
131882.397818667,-0.306762315,0.202627864,0.455309069,-0.810883328,-0.341404,0.378537,1.441392
131882.400318667,-0.306159194,0.202527305,0.455867389,-0.810823893,-0.340787,0.379488,1.441202
131882.402818667,-0.306016618,0.201923055,0.456302270,-0.810783232,-0.340039,0.380356,1.440939
131882.405318667,-0.306083115,0.200964738,0.456585632,-0.810836347,-0.339372,0.381278,1.440719
131882.407818667,-0.307099930,0.202137534,0.456551129,-0.810179959,-0.338975,0.382194,1.440819
131882.410318667,-0.306382648,0.199930577,0.457187965,-0.810639325,-0.338071,0.383053,1.440384
131882.412818667,-0.305759186,0.200258283,0.457913122,-0.810384893,-0.337452,0.383992,1.440256
131882.415318667,-0.306924528,0.201275742,0.457890668,-0.809704843,-0.336971,0.384920,1.440272
131882.417818667,-0.307347224,0.200411992,0.458096647,-0.809641409,-0.336260,0.385783,1.440078
131882.420318667,-0.308549942,0.200486537,0.458009101,-0.809215175,-0.335815,0.386686,1.440180
131882.422818667,-0.306527590,0.199261558,0.459051530,-0.809695878,-0.334866,0.387693,1.439727
131882.425318667,-0.307121920,0.199552193,0.459402408,-0.809200203,-0.334336,0.388536,1.439717
131882.427818667,-0.307217358,0.198075849,0.459676007,-0.809370602,-0.333422,0.389441,1.439354
131882.430318667,-0.307901565,0.199383005,0.460099655,-0.808548705,-0.332987,0.390336,1.439469
131882.432818667,-0.308403678,0.198989222,0.460356670,-0.808308058,-0.332302,0.391213,1.439363
131882.435318667,-0.306985229,0.198383796,0.461348567,-0.808432042,-0.331546,0.392185,1.439137
131882.437818667,-0.307588918,0.199001841,0.461695251,-0.807852415,-0.330908,0.393060,1.439087
131882.440318667,-0.308069766,0.199034408,0.462121924,-0.807416756,-0.330235,0.393987,1.438993
131882.442818667,-0.308053223,0.199054883,0.462749202,-0.807058536,-0.329535,0.394893,1.438886
131882.445318667,-0.308840251,0.199010736,0.463045278,-0.806598929,-0.328829,0.395756,1.438819
131882.447818667,-0.307814562,0.198535511,0.463986608,-0.806566797,-0.328141,0.396716,1.438713
131882.450318667,-0.308076050,0.198767676,0.464537639,-0.806092523,-0.327436,0.397650,1.438640
131882.452818667,-0.307229938,0.198449752,0.465526250,-0.805924400,-0.326650,0.398537,1.438440
131882.455318667,-0.307174684,0.198068537,0.466341008,-0.805567247,-0.325829,0.399421,1.438240
131882.457818667,-0.308148758,0.199804400,0.466543539,-0.804648394,-0.325306,0.400369,1.438395
131882.460318667,-0.308684913,0.199164357,0.467108194,-0.804274296,-0.324594,0.401244,1.438346
131882.462818667,-0.308103878,0.200154001,0.468240435,-0.803592293,-0.323910,0.402136,1.438302
131882.465318667,-0.305509319,0.198012943,0.469778437,-0.804215784,-0.323088,0.403054,1.438107
131882.467818667,-0.308885547,0.200046636,0.469138837,-0.802795072,-0.322546,0.403998,1.438276
131882.470318667,-0.308105077,0.199605751,0.470132649,-0.802622850,-0.321659,0.404951,1.438017
131882.472818667,-0.307967395,0.199864657,0.471037237,-0.802080794,-0.320886,0.405808,1.437901
131882.475318667,-0.308310751,0.199819553,0.471756735,-0.801536702,-0.320254,0.406723,1.437966
131882.477818667,-0.308102559,0.200323077,0.472381254,-0.801124328,-0.319582,0.407702,1.437930
131882.480318667,-0.307186210,0.201202771,0.473717021,-0.800465803,-0.318865,0.408625,1.437882
131882.482818667,-0.307329666,0.201032472,0.474001346,-0.800285468,-0.318051,0.409549,1.437718
131882.485318667,-0.307838007,0.201910075,0.474347356,-0.799663214,-0.317171,0.410386,1.437580
131882.487818667,-0.308367528,0.201659188,0.474695634,-0.799316999,-0.316489,0.411358,1.437579
131882.490318667,-0.309314594,0.202501291,0.475004707,-0.798554211,-0.315988,0.412322,1.437778
131882.492818667,-0.308576036,0.202504246,0.476038243,-0.798223069,-0.315235,0.413261,1.437705
131882.495318667,-0.308427963,0.202114273,0.476827724,-0.797908130,-0.314518,0.414189,1.437669
131882.497818667,-0.307331816,0.202186155,0.477852241,-0.797700312,-0.313690,0.415153,1.437544
131882.500318667,-0.307109109,0.203171869,0.478580863,-0.797098185,-0.312993,0.416126,1.437542
131882.502818667,-0.307234865,0.203641776,0.479100902,-0.796617323,-0.312319,0.417095,1.437577
131882.505318667,-0.306728539,0.201954161,0.479876067,-0.796775137,-0.311521,0.418035,1.437448
131882.507818667,-0.307177862,0.203964295,0.480218454,-0.795883797,-0.311095,0.419050,1.437749
131882.510318667,-0.307045899,0.201575748,0.480539775,-0.796348412,-0.310098,0.420032,1.437442
131882.512818667,-0.306731012,0.202392923,0.481110872,-0.795918357,-0.309517,0.421063,1.437568
131882.515318667,-0.306039092,0.202664527,0.482024266,-0.795561806,-0.308792,0.421977,1.437535
131882.517818667,-0.305235429,0.202204680,0.482614511,-0.795630108,-0.307983,0.423022,1.437422
131882.520318667,-0.307602730,0.203742544,0.482217666,-0.794566174,-0.307689,0.423957,1.437851
131882.522818667,-0.307250223,0.203628466,0.482564460,-0.794521847,-0.306998,0.424987,1.437857
131882.525318667,-0.306636605,0.202439967,0.483065874,-0.794756983,-0.306282,0.426035,1.437864
131882.527818667,-0.305536992,0.201526481,0.483599213,-0.795088781,-0.305439,0.427109,1.437707
131882.530318667,-0.303923665,0.201229810,0.484563166,-0.795194686,-0.304651,0.428135,1.437596
131882.532818667,-0.304400591,0.200429618,0.484409407,-0.795308256,-0.303978,0.429185,1.437633
131882.535318667,-0.303630463,0.200136515,0.484801737,-0.795437637,-0.303327,0.430258,1.437686
131882.537818667,-0.303628713,0.200246096,0.485137769,-0.795205824,-0.302629,0.431219,1.437730
131882.540318667,-0.303878350,0.200067170,0.484968270,-0.795258872,-0.302104,0.432295,1.437921
131882.542818667,-0.304243207,0.199975259,0.485037879,-0.795099964,-0.301498,0.433318,1.438063
131882.545318667,-0.304020368,0.200039093,0.485161209,-0.795094515,-0.300834,0.434372,1.438120
131882.547818667,-0.303805534,0.198980644,0.485239572,-0.795394243,-0.300152,0.435456,1.438155
131882.550318667,-0.303913752,0.198388387,0.485260544,-0.795487596,-0.299544,0.436496,1.438315
131882.552818667,-0.302669833,0.198072366,0.485643158,-0.795807051,-0.298830,0.437591,1.438305
131882.555318667,-0.302164057,0.197120763,0.485902207,-0.796077558,-0.298134,0.438671,1.438334
131882.557818667,-0.302590296,0.196526644,0.485605118,-0.796243949,-0.297443,0.439719,1.438403
131882.560318667,-0.302018615,0.195870298,0.485807138,-0.796499039,-0.296899,0.440801,1.438606
131882.562818667,-0.301737570,0.195982736,0.486088704,-0.796406520,-0.296272,0.441852,1.438712
131882.565318667,-0.302685495,0.196257368,0.485571846,-0.796293776,-0.295830,0.442953,1.439041
131882.567818667,-0.302046255,0.196041289,0.486028986,-0.796311647,-0.295112,0.443979,1.439084
131882.570318667,-0.303802546,0.195844201,0.485208224,-0.796191995,-0.294748,0.445032,1.439481
131882.572818667,-0.302454466,0.195586096,0.485813375,-0.796399225,-0.294014,0.446111,1.439497
131882.575318667,-0.301654252,0.194891273,0.486208323,-0.796632261,-0.293331,0.447133,1.439535
131882.577818667,-0.302115629,0.194720831,0.485869133,-0.796706494,-0.292828,0.448264,1.439799
131882.580318667,-0.302492048,0.194569008,0.485836297,-0.796620839,-0.292213,0.449288,1.439949
131882.582818667,-0.302489644,0.193954654,0.485798167,-0.796794658,-0.291583,0.450376,1.440100
131882.585318667,-0.302177105,0.193200696,0.485961350,-0.796996984,-0.291019,0.451448,1.440248
131882.587818667,-0.302658684,0.194905474,0.486142207,-0.796288692,-0.290581,0.452455,1.440602
131882.590318667,-0.302257615,0.193802889,0.486454993,-0.796518963,-0.289816,0.453484,1.440603
131882.592818667,-0.302674094,0.194595587,0.486444060,-0.796173559,-0.289419,0.454489,1.440995
131882.595318667,-0.302802314,0.194574348,0.486569320,-0.796053270,-0.288836,0.455549,1.441143
131882.597818667,-0.302239267,0.193890688,0.487019556,-0.796158895,-0.288169,0.456526,1.441238
131882.600318667,-0.302613847,0.195025403,0.487123790,-0.795675866,-0.287733,0.457547,1.441597
131882.602818667,-0.301761741,0.193616769,0.487642707,-0.796025297,-0.286988,0.458557,1.441561
131882.605318667,-0.302797437,0.195083217,0.487552452,-0.795329728,-0.286626,0.459548,1.442003
131882.607818667,-0.301672238,0.194988377,0.488489779,-0.795204818,-0.286006,0.460477,1.442130
131882.610318667,-0.302665780,0.194254729,0.488249798,-0.795154315,-0.285372,0.461478,1.442263
131882.612818667,-0.302795979,0.195823054,0.488717391,-0.794432335,-0.284975,0.462396,1.442651
131882.615318667,-0.302701647,0.194702788,0.489018958,-0.794558307,-0.284347,0.463372,1.442732
131882.617818667,-0.302142413,0.195893938,0.489798085,-0.793998788,-0.283750,0.464286,1.442895
131882.620318667,-0.302702216,0.196216712,0.489930360,-0.793624091,-0.283252,0.465204,1.443142
131882.622818667,-0.302179384,0.196666212,0.490831098,-0.793155096,-0.282712,0.466073,1.443336
131882.625318667,-0.303272828,0.197575588,0.490883284,-0.792478703,-0.282280,0.466975,1.443676
131882.627818667,-0.303440702,0.197768609,0.491358127,-0.792072285,-0.281718,0.467847,1.443885
131882.630318667,-0.303339676,0.196929263,0.491868459,-0.792003073,-0.281094,0.468713,1.443946
131882.632818667,-0.303530964,0.198262621,0.492458080,-0.791231208,-0.280690,0.469581,1.444312
131882.635318667,-0.303558224,0.198889983,0.493137351,-0.790639852,-0.280184,0.470380,1.444526
131882.637818667,-0.303181643,0.197134461,0.493575543,-0.790950025,-0.279471,0.471279,1.444539
131882.640318667,-0.303112112,0.198062539,0.494323423,-0.790277595,-0.278957,0.472102,1.444737
131882.642818667,-0.303364511,0.198110735,0.494783637,-0.789879938,-0.278478,0.472907,1.444987
131882.645318667,-0.303273658,0.197732933,0.495410703,-0.789616753,-0.277908,0.473717,1.445123
131882.647818667,-0.303287544,0.197854967,0.496211541,-0.789078383,-0.277440,0.474464,1.445391
131882.650318667,-0.303734736,0.198397688,0.496573772,-0.788541978,-0.276914,0.475222,1.445559
131882.652818667,-0.304007214,0.198223807,0.497107483,-0.788144704,-0.276340,0.476001,1.445714
131882.655318667,-0.303760835,0.197830788,0.497631829,-0.788007268,-0.275906,0.476843,1.445958
131882.657818667,-0.303918064,0.198243370,0.498337117,-0.787396346,-0.275458,0.477597,1.446204
131882.660318667,-0.304075846,0.197367856,0.498836258,-0.787239638,-0.274813,0.478309,1.446230
131882.662818667,-0.303916080,0.197876656,0.499576250,-0.786703931,-0.274360,0.479060,1.446459
131882.665318667,-0.302490033,0.197911410,0.500855097,-0.786431758,-0.273772,0.479780,1.446512
131882.667818667,-0.303279098,0.197579724,0.500940928,-0.786156007,-0.273335,0.480587,1.446724
131882.670318667,-0.304472619,0.198459382,0.500967420,-0.785455996,-0.272985,0.481341,1.447039
131882.672818667,-0.303067085,0.197120516,0.502116057,-0.785603820,-0.272246,0.482066,1.446951
131882.675318667,-0.302812654,0.197386512,0.502727282,-0.785243565,-0.271749,0.482780,1.447075
131882.677818667,-0.302861817,0.197193234,0.503152751,-0.785001532,-0.271332,0.483577,1.447254
131882.680318667,-0.302627510,0.196648810,0.503637905,-0.784917258,-0.270820,0.484323,1.447354
131882.682818667,-0.303963651,0.198409480,0.503699318,-0.783917454,-0.270570,0.485052,1.447737
131882.685318667,-0.303398461,0.197997904,0.504422428,-0.783776033,-0.270043,0.485768,1.447820
131882.687818667,-0.303332750,0.197964431,0.504835792,-0.783543634,-0.269613,0.486525,1.447967
131882.690318667,-0.303721815,0.198356885,0.505059516,-0.783148943,-0.269265,0.487296,1.448195
131882.692818667,-0.303384391,0.199463997,0.505759599,-0.782545893,-0.268881,0.487994,1.448371
131882.695318667,-0.303772631,0.198882362,0.505843528,-0.782490026,-0.268350,0.488740,1.448439
131882.697818667,-0.304156617,0.199690876,0.505628114,-0.782274029,-0.267924,0.489466,1.448628
131882.700318667,-0.304074370,0.199981092,0.505968200,-0.782011606,-0.267527,0.490246,1.448753
131882.702818667,-0.303327144,0.199685971,0.507041056,-0.781682267,-0.267175,0.491032,1.448890
131882.705318667,-0.303740010,0.200299049,0.506940800,-0.781430465,-0.266699,0.491699,1.449026
131882.707818667,-0.303706297,0.200600022,0.507380257,-0.781080838,-0.266328,0.492458,1.449195
131882.710318667,-0.302723580,0.200654570,0.508157455,-0.780943673,-0.265819,0.493226,1.449186
131882.712818667,-0.302778760,0.201767052,0.508648680,-0.780315190,-0.265576,0.493937,1.449467
131882.715318667,-0.302616177,0.204225959,0.509299993,-0.779312589,-0.264938,0.494703,1.449408
131882.717818667,-0.303279367,0.202690850,0.509189357,-0.779528106,-0.264806,0.495427,1.449762
131882.720318667,-0.303221990,0.202822422,0.509528310,-0.779294692,-0.264442,0.496205,1.449914
131882.722818667,-0.302647090,0.204440253,0.510371040,-0.778543430,-0.263900,0.496923,1.449932
131882.725318667,-0.303172463,0.203567002,0.510319330,-0.778602276,-0.263698,0.497651,1.450238
131882.727818667,-0.302751411,0.203998019,0.511060285,-0.778166775,-0.263300,0.498343,1.450368
131882.730318667,-0.302777640,0.205946972,0.511637370,-0.777263161,-0.262792,0.499054,1.450444
131882.732818667,-0.301715662,0.204626008,0.512354430,-0.777553159,-0.262212,0.499878,1.450346
131882.735318667,-0.301869895,0.205579043,0.512830948,-0.776927823,-0.261979,0.500522,1.450679
131882.737818667,-0.302535325,0.206652508,0.512973825,-0.776288604,-0.261727,0.501269,1.450948
131882.740318667,-0.304530195,0.207118668,0.512745218,-0.775535530,-0.261670,0.501875,1.451431
131882.742818667,-0.301529462,0.206241230,0.514382594,-0.775858017,-0.260771,0.502640,1.451076
131882.745318667,-0.302770472,0.208072345,0.514286253,-0.774949065,-0.260586,0.503397,1.451455
131882.747818667,-0.302884000,0.207021143,0.514731474,-0.774889927,-0.260231,0.504026,1.451651
131882.750318667,-0.302542105,0.208782377,0.515523919,-0.774024448,-0.259731,0.504766,1.451709
131882.752818667,-0.301806640,0.207980999,0.516156179,-0.774106093,-0.259278,0.505491,1.451778
131882.755318667,-0.302013248,0.208489055,0.516525052,-0.773641676,-0.258950,0.506211,1.451990
131882.757818667,-0.301642753,0.208748349,0.517302147,-0.773197638,-0.258514,0.506880,1.452118
131882.760318667,-0.301617733,0.209165690,0.517745325,-0.772797873,-0.258129,0.507596,1.452282
131882.762818667,-0.301748770,0.209306403,0.518192502,-0.772409096,-0.257731,0.508261,1.452428
131882.765318667,-0.301437684,0.210886019,0.518881461,-0.771637389,-0.257469,0.508955,1.452702
131882.767818667,-0.301649016,0.210816534,0.519210932,-0.771352494,-0.257085,0.509676,1.452855
131882.770318667,-0.301351044,0.211712073,0.519883505,-0.770770804,-0.256633,0.510339,1.452958
131882.772818667,-0.300897621,0.211935619,0.520474476,-0.770487021,-0.256255,0.511050,1.453109
131882.775318667,-0.301165079,0.212633947,0.520919792,-0.769888237,-0.256076,0.511703,1.453462
131882.777818667,-0.301341028,0.213495587,0.521240831,-0.769363961,-0.255606,0.512453,1.453533
131882.780318667,-0.300742811,0.213651778,0.521952529,-0.769072820,-0.255195,0.513170,1.453653
131882.782818667,-0.301436753,0.213445812,0.521954910,-0.768855831,-0.255019,0.513855,1.453981
131882.785318667,-0.300422875,0.214341949,0.522978667,-0.768307123,-0.254452,0.514538,1.453960
131882.787818667,-0.301045297,0.215289712,0.522978831,-0.767799796,-0.254190,0.515308,1.454232
131882.790318667,-0.301189867,0.215848919,0.523443804,-0.767268343,-0.253849,0.515927,1.454422
131882.792818667,-0.301228689,0.216001581,0.523798782,-0.766968020,-0.253468,0.516662,1.454571
131882.795318667,-0.300770725,0.216170030,0.524374808,-0.766706178,-0.253118,0.517370,1.454700
131882.797818667,-0.300809579,0.216862785,0.524776814,-0.766219937,-0.252785,0.518071,1.454898
131882.800318667,-0.301225773,0.216289863,0.524982749,-0.766078122,-0.252583,0.518722,1.455177
131882.802818667,-0.300068039,0.215973533,0.526035806,-0.765898096,-0.251959,0.519410,1.455087
131882.805318667,-0.300939808,0.218333142,0.526011060,-0.764903716,-0.251828,0.520148,1.455461
131882.807818667,-0.301670077,0.219163627,0.526421133,-0.764096663,-0.251541,0.520688,1.455688
131882.810318667,-0.300604557,0.218328037,0.527181625,-0.764231128,-0.251070,0.521460,1.455736
131882.812818667,-0.299831246,0.218497232,0.527860521,-0.764018029,-0.250738,0.522187,1.455845
131882.815318667,-0.299596935,0.218218601,0.528454845,-0.763779289,-0.250505,0.522786,1.456114
131882.817818667,-0.299927165,0.219833135,0.528794090,-0.762950319,-0.250144,0.523510,1.456241
131882.820318667,-0.300929720,0.220690729,0.528832738,-0.762281431,-0.249888,0.524148,1.456534
131882.822818667,-0.300370334,0.221730331,0.529672457,-0.761616243,-0.249555,0.524807,1.456687
131882.825318667,-0.299974075,0.222760511,0.530523101,-0.760879425,-0.249306,0.525400,1.456911
