#t[s:double],q.x[double],q.y[double],q.z[double],q.w[double],p.x[m:double],p.y[m:double],p.z[m:double]
129901.508704042,0.008170351,0.260732902,0.959363180,-0.107579428,0.508672,1.096347,1.349461
129901.511204042,0.008302781,0.260401516,0.959488149,-0.107261552,0.509523,1.096477,1.349445
129901.513704042,0.008426064,0.259791971,0.959721289,-0.106640506,0.510423,1.096572,1.349430
129901.516204042,0.008655532,0.259737714,0.959775593,-0.106268263,0.511336,1.096699,1.349414
129901.518704042,0.008587189,0.259654667,0.959847081,-0.105829757,0.512218,1.096826,1.349422
129901.521204042,0.009028468,0.259420792,0.959957085,-0.105365994,0.513101,1.096915,1.349379
129901.523704042,0.009126784,0.259412018,0.960004932,-0.104946859,0.513970,1.097013,1.349369
129901.526204042,0.009396123,0.259265921,0.960084306,-0.104550300,0.514867,1.097137,1.349345
129901.528704042,0.009618807,0.259442376,0.960082528,-0.104107694,0.515733,1.097241,1.349317
129901.531204042,0.009624308,0.259610176,0.960089665,-0.103626883,0.516628,1.097333,1.349332
129901.533704042,0.009785769,0.259248484,0.960222231,-0.103285532,0.517498,1.097433,1.349304
129901.536204042,0.009910516,0.259314848,0.960252485,-0.102821863,0.518392,1.097512,1.349289
129901.538704042,0.009945374,0.259486296,0.960245949,-0.102452735,0.519265,1.097628,1.349283
129901.541204042,0.010043948,0.259587233,0.960263016,-0.102025284,0.520167,1.097710,1.349282
129901.543704042,0.010210548,0.259695517,0.960271854,-0.101648555,0.521060,1.097803,1.349249
129901.546204042,0.010569907,0.259965953,0.960246240,-0.101163203,0.521933,1.097867,1.349226
129901.548704042,0.010795026,0.260049711,0.960268144,-0.100707725,0.522793,1.097938,1.349201
129901.551204042,0.010974224,0.260156637,0.960280359,-0.100290635,0.523707,1.098000,1.349178
129901.553704042,0.011008230,0.260513524,0.960226196,-0.099880769,0.524547,1.098070,1.349197
129901.556204042,0.011537611,0.260766239,0.960194522,-0.099467697,0.525425,1.098146,1.349129
129901.558704042,0.011569903,0.260797556,0.960232445,-0.099016312,0.526336,1.098195,1.349114
129901.561204042,0.011810358,0.261001690,0.960213323,-0.098632420,0.527229,1.098241,1.349107
129901.563704042,0.011920148,0.260696431,0.960346834,-0.098131454,0.528119,1.098279,1.349085
129901.566204042,0.012438703,0.260690771,0.960377457,-0.097776746,0.528950,1.098308,1.349008
129901.568704042,0.012964780,0.261043981,0.960319851,-0.097337671,0.529826,1.098346,1.348968
129901.571204042,0.013025826,0.260817081,0.960420776,-0.096939564,0.530705,1.098379,1.348952
129901.573704042,0.013052605,0.260824315,0.960462211,-0.096503023,0.531609,1.098408,1.348954
129901.576204042,0.013484332,0.260725599,0.960524765,-0.096086210,0.532450,1.098383,1.348902
129901.578704042,0.013912987,0.261031714,0.960479658,-0.095640318,0.533369,1.098400,1.348860
129901.581204042,0.014229582,0.260370572,0.960693822,-0.095247784,0.534219,1.098379,1.348797
129901.583704042,0.014182986,0.260390245,0.960726324,-0.094874462,0.535138,1.098391,1.348802
129901.586204042,0.014855709,0.260348414,0.960765943,-0.094483124,0.535989,1.098347,1.348719
129901.588704042,0.014995752,0.259973918,0.960905934,-0.094066148,0.536885,1.098325,1.348701
129901.591204042,0.015402775,0.259923936,0.960946993,-0.093718115,0.537737,1.098284,1.348633
129901.593704042,0.015598645,0.259182342,0.961186151,-0.093290494,0.538628,1.098240,1.348585
129901.596204042,0.015996923,0.259022625,0.961255151,-0.092949401,0.539495,1.098196,1.348539
129901.598704042,0.016372508,0.258716309,0.961361925,-0.092630796,0.540385,1.098137,1.348491
129901.601204042,0.016677435,0.258016198,0.961577604,-0.092297676,0.541239,1.098077,1.348405
129901.603704042,0.017060349,0.257629232,0.961706677,-0.091963366,0.542131,1.098006,1.348351
129901.606204042,0.017403329,0.257733282,0.961699654,-0.091671669,0.543027,1.097931,1.348285
129901.608704042,0.017690252,0.257139972,0.961882547,-0.091363536,0.543886,1.097855,1.348237
129901.611204042,0.017897735,0.256581732,0.962060446,-0.091023884,0.544778,1.097769,1.348173
129901.613704042,0.018164953,0.256277116,0.962171219,-0.090654714,0.545671,1.097670,1.348108
129901.616204042,0.018503952,0.255865187,0.962290920,-0.090478970,0.546539,1.097573,1.348052
129901.618704042,0.018745718,0.255459247,0.962420105,-0.090204520,0.547423,1.097463,1.347969
129901.621204042,0.019022843,0.254994011,0.962570055,-0.089863374,0.548310,1.097350,1.347901
129901.623704042,0.019326545,0.254914583,0.962603791,-0.089666318,0.549200,1.097252,1.347831
129901.626204042,0.019434642,0.254575334,0.962710079,-0.089461026,0.550104,1.097157,1.347774
129901.628704042,0.019747088,0.254345917,0.962791023,-0.089168932,0.550987,1.097022,1.347703
129901.631204042,0.019968435,0.253624944,0.962994436,-0.088978968,0.551892,1.096896,1.347616
129901.633704042,0.020161089,0.253899648,0.962938703,-0.088758756,0.552780,1.096788,1.347575
129901.636204042,0.020314846,0.253478485,0.963062518,-0.088579368,0.553686,1.096661,1.347482
129901.638704042,0.020429248,0.252977897,0.963210019,-0.088381597,0.554580,1.096531,1.347403
129901.641204042,0.020661125,0.253152973,0.963180777,-0.088145547,0.555513,1.096400,1.347354
129901.643704042,0.020854206,0.252988877,0.963236184,-0.087969243,0.556408,1.096260,1.347269
129901.646204042,0.020863379,0.252703008,0.963321720,-0.087846413,0.557313,1.096139,1.347198
129901.648704042,0.021018130,0.252737636,0.963327466,-0.087644361,0.558228,1.095995,1.347119
129901.651204042,0.021024422,0.252550145,0.963398033,-0.087409213,0.559151,1.095844,1.347046
129901.653704042,0.021070520,0.252657238,0.963391736,-0.087153155,0.560061,1.095701,1.346995
129901.656204042,0.021375703,0.252890646,0.963345740,-0.086914125,0.561021,1.095531,1.346909
129901.658704042,0.021363179,0.252606123,0.963444851,-0.086649891,0.561974,1.095367,1.346820
129901.661204042,0.021403563,0.252522816,0.963490850,-0.086368811,0.562883,1.095208,1.346744
129901.663704042,0.021433482,0.252564034,0.963506047,-0.086062487,0.563844,1.095032,1.346679
129901.666204042,0.021469542,0.252641372,0.963514905,-0.085731436,0.564820,1.094856,1.346616
129901.668704042,0.021421282,0.252804675,0.963479776,-0.085656856,0.565747,1.094700,1.346550
129901.671204042,0.021730155,0.252713974,0.963528409,-0.085302739,0.566710,1.094498,1.346420
129901.673704042,0.022088584,0.252618552,0.963593941,-0.084751101,0.567678,1.094301,1.346330
129901.676204042,0.021821891,0.252957903,0.963516215,-0.084688106,0.568644,1.094121,1.346281
129901.678704042,0.021992453,0.252766148,0.963596852,-0.084303165,0.569591,1.093886,1.346166
129901.681204042,0.022468056,0.252190714,0.963819755,-0.083350775,0.570625,1.093656,1.346060
129901.683704042,0.022531768,0.252421045,0.963786659,-0.083007138,0.571599,1.093425,1.345938
129901.686204042,0.022542777,0.252703469,0.963711331,-0.083030155,0.572583,1.093183,1.345870
129901.688704042,0.022685895,0.252726750,0.963727920,-0.082720612,0.573537,1.092957,1.345761
129901.691204042,0.022961345,0.252330209,0.963872320,-0.082170924,0.574551,1.092732,1.345660
129901.693704042,0.023118077,0.252363474,0.963898979,-0.081716341,0.575515,1.092482,1.345562
129901.696204042,0.023085765,0.252444809,0.963918577,-0.081245468,0.576488,1.092244,1.345492
129901.698704042,0.023207750,0.252115547,0.964023941,-0.080975790,0.577511,1.091988,1.345356
129901.701204042,0.023200360,0.252027117,0.964081431,-0.080571076,0.578502,1.091727,1.345262
129901.703704042,0.023439905,0.252013981,0.964102324,-0.080296532,0.579479,1.091449,1.345169
129901.706204042,0.023788794,0.251752196,0.964196784,-0.079869897,0.580481,1.091171,1.345036
129901.708704042,0.023893943,0.251754829,0.964233121,-0.079391391,0.581485,1.090901,1.344918
129901.711204042,0.023850175,0.251691707,0.964272165,-0.079131842,0.582517,1.090623,1.344825
129901.713704042,0.024211827,0.251606200,0.964319852,-0.078707551,0.583487,1.090320,1.344695
129901.716204042,0.024111341,0.251840120,0.964292196,-0.078324844,0.584513,1.090009,1.344617
129901.718704042,0.024428513,0.251858445,0.964302579,-0.078039491,0.585492,1.089722,1.344495
129901.721204042,0.024553853,0.251178205,0.964518936,-0.077524540,0.586539,1.089411,1.344364
129901.723704042,0.024990699,0.251364039,0.964479148,-0.077271589,0.587501,1.089100,1.344233
129901.726204042,0.024777702,0.251004433,0.964615340,-0.076815508,0.588534,1.088790,1.344132
129901.728704042,0.025182501,0.251171046,0.964587847,-0.076473509,0.589552,1.088466,1.343990
129901.731204042,0.024970767,0.250688258,0.964737283,-0.076250665,0.590556,1.088138,1.343908
129901.733704042,0.025297369,0.250550237,0.964795508,-0.075856830,0.591557,1.087805,1.343775
129901.736204042,0.025398854,0.250562736,0.964812803,-0.075560854,0.592582,1.087478,1.343666
129901.738704042,0.025314277,0.250507265,0.964860487,-0.075160694,0.593551,1.087129,1.343576
129901.741204042,0.025093222,0.250502893,0.964893661,-0.074818347,0.594541,1.086792,1.343511
129901.743704042,0.025831332,0.250704101,0.964840020,-0.074591321,0.595607,1.086451,1.343306
129901.746204042,0.025845809,0.250523748,0.964910999,-0.074274829,0.596615,1.086099,1.343204
129901.748704042,0.025660277,0.250813943,0.964869380,-0.073899558,0.597559,1.085740,1.343161
129901.751204042,0.025993921,0.250447286,0.964958674,-0.073863983,0.598665,1.085387,1.342968
129901.753704042,0.026425207,0.250914792,0.964849550,-0.073542862,0.599633,1.085023,1.342850
129901.756204042,0.026056361,0.250654303,0.964943819,-0.073325811,0.600686,1.084672,1.342767
129901.758704042,0.025908153,0.250745082,0.964957865,-0.072886464,0.601646,1.084296,1.342698
129901.761204042,0.026772872,0.250310539,0.965054669,-0.072780464,0.602695,1.083918,1.342513
129901.763704042,0.026434715,0.251053034,0.964889858,-0.072537212,0.603735,1.083546,1.342416
129901.766204042,0.026196561,0.251093887,0.964909795,-0.072208430,0.604729,1.083141,1.342345
129901.768704042,0.026447613,0.251249949,0.964879799,-0.071974432,0.605786,1.082760,1.342184
129901.771204042,0.026204964,0.251471935,0.964843589,-0.071778201,0.606814,1.082373,1.342116
129901.773704042,0.026204819,0.251677223,0.964806600,-0.071550749,0.607814,1.081965,1.342023
129901.776204042,0.026468430,0.252005326,0.964736630,-0.071254012,0.608886,1.081537,1.341846
129901.778704042,0.026612559,0.251899787,0.964771071,-0.071096366,0.609881,1.081120,1.341727
129901.781204042,0.026099575,0.252169552,0.964745345,-0.070681812,0.610935,1.080701,1.341708
129901.783704042,0.026684918,0.252326942,0.964694212,-0.070605883,0.611975,1.080273,1.341511
129901.786204042,0.026670631,0.252588118,0.964652582,-0.070232855,0.613038,1.079813,1.341404
129901.788704042,0.026341375,0.252816098,0.964608330,-0.070152915,0.614023,1.079399,1.341347
129901.791204042,0.026652620,0.253607266,0.964415383,-0.069832673,0.615042,1.078935,1.341234
129901.793704042,0.027006419,0.253436044,0.964459724,-0.069706786,0.616074,1.078486,1.341057
129901.796204042,0.027082657,0.253863910,0.964372670,-0.069318862,0.617116,1.078000,1.340951
129901.798704042,0.026828795,0.254111320,0.964324752,-0.069181416,0.618129,1.077546,1.340904
129901.801204042,0.027198850,0.254046347,0.964346469,-0.068965101,0.619188,1.077048,1.340735
129901.803704042,0.027380347,0.254381205,0.964275703,-0.068649552,0.620185,1.076561,1.340610
129901.806204042,0.026785047,0.254493488,0.964281844,-0.068388520,0.621248,1.076071,1.340579
129901.808704042,0.027384703,0.254210735,0.964347200,-0.068278648,0.622261,1.075579,1.340379
129901.811204042,0.027665580,0.254809280,0.964203803,-0.067958931,0.623293,1.075049,1.340273
129901.813704042,0.026800247,0.254302620,0.964383617,-0.067644800,0.624338,1.074551,1.340239
129901.816204042,0.027052308,0.254260508,0.964399211,-0.067483361,0.625329,1.074016,1.340103
129901.818704042,0.027730761,0.254674528,0.964289513,-0.067213012,0.626394,1.073490,1.339916
129901.821204042,0.027149500,0.254080546,0.964480686,-0.066951588,0.627431,1.072949,1.339851
129901.823704042,0.027191528,0.254501877,0.964387717,-0.066686130,0.628416,1.072416,1.339754
129901.826204042,0.027482553,0.254459969,0.964413895,-0.066336426,0.629444,1.071847,1.339618
129901.828704042,0.027769427,0.253788876,0.964610958,-0.065922842,0.630574,1.071308,1.339465
129901.831204042,0.027876026,0.253762482,0.964634503,-0.065630341,0.631544,1.070732,1.339364
129901.833704042,0.027339735,0.253604652,0.964709752,-0.065363766,0.632538,1.070123,1.339271
129901.836204042,0.027835062,0.253378907,0.964793901,-0.064786790,0.633554,1.069544,1.339120
129901.838704042,0.028102423,0.253100462,0.964864862,-0.064697807,0.634603,1.068963,1.338955
129901.841204042,0.028098716,0.252878993,0.964943521,-0.064393348,0.635550,1.068371,1.338820
129901.843704042,0.028154553,0.252764553,0.964966781,-0.064464436,0.636611,1.067769,1.338650
129901.846204042,0.028181416,0.252546830,0.965068052,-0.063793500,0.637603,1.067179,1.338547
129901.848704042,0.028118294,0.252278424,0.965163972,-0.063430458,0.638593,1.066565,1.338440
129901.851204042,0.027790892,0.252135532,0.965208077,-0.063475861,0.639571,1.065942,1.338333
129901.853704042,0.028320185,0.251610590,0.965375593,-0.062772439,0.640691,1.065322,1.338130
129901.856204042,0.027901290,0.251804939,0.965341838,-0.062703348,0.641627,1.064697,1.338081
129901.858704042,0.027804069,0.251465654,0.965464575,-0.062212294,0.642615,1.064048,1.337949
129901.861204042,0.028217732,0.251337202,0.965508868,-0.061853585,0.643665,1.063427,1.337776
129901.863704042,0.028001570,0.250939424,0.965657085,-0.061253198,0.644635,1.062804,1.337682
129901.866204042,0.027971998,0.250769585,0.965738359,-0.060676598,0.645594,1.062159,1.337552
129901.868704042,0.027859384,0.250689944,0.965784715,-0.060321781,0.646593,1.061530,1.337430
129901.871204042,0.028491519,0.251344416,0.965615537,-0.060011625,0.647626,1.060901,1.337253
129901.873704042,0.027988006,0.251243412,0.965690580,-0.059464242,0.648558,1.060270,1.337206
129901.876204042,0.027696541,0.251149598,0.965745291,-0.059108569,0.649499,1.059641,1.337115
129901.878704042,0.028395244,0.251526985,0.965662459,-0.058509927,0.650589,1.058979,1.336907
129901.881204042,0.028038858,0.251660066,0.965654616,-0.058243919,0.651518,1.058369,1.336864
129901.883704042,0.027798156,0.251504207,0.965730603,-0.057772704,0.652429,1.057717,1.336758
129901.886204042,0.027784090,0.251838308,0.965669881,-0.057338266,0.653368,1.057048,1.336657
129901.888704042,0.028255456,0.252300410,0.965570939,-0.056732707,0.654454,1.056420,1.336499
129901.891204042,0.027601323,0.252413180,0.965578303,-0.056429439,0.655323,1.055779,1.336488
129901.893704042,0.027711826,0.252966570,0.965475279,-0.055650485,0.656331,1.055121,1.336394
129901.896204042,0.027656424,0.253262978,0.965420351,-0.055286857,0.657229,1.054493,1.336310
129901.898704042,0.027957704,0.253737808,0.965315461,-0.054794327,0.658281,1.053848,1.336185
129901.901204042,0.027454456,0.254125099,0.965246629,-0.054464818,0.659178,1.053245,1.336173
129901.903704042,0.027378172,0.254596324,0.965163380,-0.053769812,0.660122,1.052567,1.336104
129901.906204042,0.027050442,0.255171871,0.965036059,-0.053490946,0.661061,1.051960,1.336054
129901.908704042,0.027512064,0.255602803,0.964941291,-0.052895289,0.662027,1.051291,1.335945
129901.911204042,0.026807279,0.255964513,0.964885594,-0.052534569,0.662996,1.050648,1.335944
129901.913704042,0.026768382,0.256371407,0.964799175,-0.052159039,0.663903,1.049983,1.335888
129901.916204042,0.026620911,0.256787092,0.964717979,-0.051679201,0.664866,1.049338,1.335854
129901.918704042,0.026890379,0.257205031,0.964595340,-0.051753930,0.665817,1.048671,1.335752
129901.921204042,0.026376816,0.257539316,0.964558699,-0.051029733,0.666784,1.048030,1.335739
129901.923704042,0.026144720,0.257775579,0.964523118,-0.050622750,0.667711,1.047361,1.335712
129901.926204042,0.025853483,0.258102907,0.964466484,-0.050186389,0.668604,1.046674,1.335684
129901.928704042,0.026086399,0.258217861,0.964439982,-0.049978583,0.669566,1.046013,1.335561
129901.931204042,0.025910701,0.258168411,0.964477178,-0.049613421,0.670534,1.045326,1.335511
129901.933704042,0.025443676,0.258342770,0.964448136,-0.049506986,0.671368,1.044601,1.335521
129901.936204042,0.025059292,0.258316595,0.964494386,-0.048933189,0.672284,1.043922,1.335488
129901.938704042,0.024909860,0.258217010,0.964545461,-0.048540991,0.673204,1.043202,1.335444
129901.941204042,0.025351181,0.257826716,0.964637675,-0.048536146,0.674180,1.042459,1.335328
129901.943704042,0.024541046,0.257524180,0.964764468,-0.048047475,0.675130,1.041774,1.335329
129901.946204042,0.024610940,0.257004447,0.964932798,-0.047418420,0.676015,1.040998,1.335251
129901.948704042,0.024484473,0.256677761,0.965039184,-0.047076028,0.676938,1.040243,1.335220
129901.951204042,0.024771328,0.256162344,0.965180175,-0.046834566,0.677890,1.039492,1.335118
129901.953704042,0.024348860,0.255621469,0.965359319,-0.046330849,0.678867,1.038729,1.335114
129901.956204042,0.024251519,0.254985589,0.965541474,-0.046093988,0.679709,1.037986,1.335068
129901.958704042,0.023994803,0.254279047,0.965752375,-0.045694877,0.680637,1.037220,1.335069
129901.961204042,0.024078550,0.253596560,0.965952575,-0.045213364,0.681519,1.036431,1.335008
129901.963704042,0.023942734,0.253058959,0.966116630,-0.044792190,0.682460,1.035679,1.334991
129901.966204042,0.024183378,0.252086925,0.966384065,-0.044373396,0.683377,1.034873,1.334905
129901.968704042,0.024083085,0.251279841,0.966618458,-0.043902912,0.684371,1.034092,1.334907
129901.971204042,0.024091039,0.250555974,0.966821804,-0.043544659,0.685314,1.033325,1.334883
129901.973704042,0.024283063,0.249730958,0.967048730,-0.043134739,0.686242,1.032534,1.334839
129901.976204042,0.024733917,0.249063410,0.967228833,-0.042702291,0.687186,1.031766,1.334785
129901.978704042,0.024426400,0.248343933,0.967439032,-0.042321025,0.688062,1.031010,1.334835
129901.981204042,0.024339365,0.247529152,0.967673158,-0.041788268,0.689056,1.030219,1.334856
